Index,Reference,Hypothesis
10098,A BUILDING WALL AND PAIR OF DOORS THAT ARE OPEN ALONG WITH VASES OF FLOWERS ON THE OUTSIDE OF THE BUILDING,A TRAFFY PHOTO TIVED ON THE FENT ON TET AND O E
10099,A RUN DOWN BUILDING WITH TWO PLANTERS OUTSIDE THE DOOR,A LUMBE OF TAILS CLOSE OF N BUSINESS TRAFFIC
10100,A YELLOW AND BROWN WALL A GRAY DOOR AND A SIGN,PICTURES OFE TRACK BY SUCH A FRIS ASORT
10101,A BUILDING WITH DIRTY WALLS AND DIRTY DOORS, OF PEOPES ATING A A PICTR OF I
10102,A PLASTER EXTERNAL WALL WITH MULTIPLE OLD PAPER IMAGES ATTACHED,A ISHON TE AT A FOT AE ST
10103,A PICNIC TABLE SITTING NEXT TO A TREE,STEET PONTATION FIGER NEXT TO M ST
10104,RED AND WHITE PARK BENCH SITTING UNDERNEATH A LARGE TREE,PHOTOCLO OTA PEPAYER IN A COMERCY DAY IN THE MIDDLE OFSTOP I C
10105,THE PICNIC TABLE UNDER THE TREE IS EMPTY OF PEOPLE, OFSTRET IN 
10106,A WOODEN TABLE SITITNG UNDER A BIG TREE,TOR PLATE PAS ICE GRASSIN IN GRASSY PART
10107,A PICNIC TABLE IN SAND UNDERNEATH A TREE,A COPE OF TAPAS ON  BOUH NEXO O ASERTIN AN E SAD
10108,A CAT IS SITTING IN A PARTIALLY CLOSED LAPTOP,A KTE TOS I DIFFERENT A ON THE SIN
10109,THERE IS A CAT LYING DOWN ON SOMETHING,TI PAST E PAR AT E STON LIGHT
10110,A SMALL KITTEN INSIDE OF A LAPTOP ON THE FLOOR,A RUSTY PINE SET Y NIGHT DURING THE MARKING E
10111,A SMALL CAT IS STANDING ON A TABLE,A PACE WOT TO TA POENS ON IT
10112,A PHOTO OF A CAT LAYING ON A LAPTOP,A ON CTT ONE
10113,A SMALL BATHROOM WITH A MIRROR AND SINKS,THE SIAYOND RO IT HORPIN CELNY LICYCLE
10114,A PURPLE BATHROOM WITH THREE SINKS AND A PURPLE COUNTERTOP WITH A MIRROR SURROUNDED WITH LIGHT BULBS,A ESTA  O ATES AND CTUC ON A COAC
10115,A REST ROOM WITH THREE SINKS AND A WELL LIGHTED MIRROR,STARFED PLEON THE SIDE OF A RIVER ANDING
10116,A NICE LIGHTED BATHROOM HAS THREE FANCY SINKS,RPARK LIGTES BY CORNER TATE  STREES
10117,A BATHROOM WITH MIRROR HAND DRYERS AND MULTIPLE SINKS,IRTOF A LARGE TAFPO ON OS ON ONA ONTSIDE 
10118,TWO ADULT MEN STANDS WITH A GROUP OF LITTLE LEAGUE BASEBALL PLAYERS FOR A GROUP PHOTO, SHEPS ACROSSA TONIC T FEL SO O ASAS 
10119,A SPORT TEAM IS POSING IN A PARK, WIT A CROWDED PLATEFORM  A OTE SEA
10120,A LITTLE LEAGUE TEAM WEARS ORANGE SHIRTS AND BLACK CAPS,A LITTLE BIG TE BARSBOARD SHELVES AND BLACK COPS
10121,TWO ADULTS AND CHILDREN WEARING BASEBALL UNIFORMS AND HATS,TEN IS U O O SOFE ANNG RAGE A TAL INET
10122,A LITTLE LEAGUE BASEBALL TEAM IN ORANGE UNIFORMS POSING FOR A GROUP PICTURE,AA SMALL TRAINS IN BAR CESO OF TO T
10123,GROUP OF ADULTS AND CHILDREN RIDING IN WOODEN BOAT ON RIVER,ATA RETIN  SIDE UONA F PON CLOT
10124,A GROUP OF PEOPLE RIDING ON THE BACK OF A BOAT IN A RIVER,GROUP OF PEOPLE PRACICIS ON TOF OF IT O BANESHUI O
10125,THE PEOPLE ARE FLOATING IN THE WATER IN THE SMALL WOODEN BOAT,ATACTRURYO OF SOWITERS ON AG
10126,A BOAT FILLED WITH PEOPLE GOING DOWN A RIVER,A PHOTO TANING ON THE CATON INA AN
10127,MANY PEOPLE RIDE IN THE WOODEN BENCH ALONG A RIVER,ABAR FOGE OF ON AN TREE PAS OF A LARGE AR SOFA
10128,HORSES TRAVEL ALONG IN A LINE ALONG A RIVER,OTRASC  O O A  COS AN AFRICA
10129,GROUP OF WHITE HORSES WALKING NEXT TO A RIVER,SITS ON A PROP LES OA CON TESI
10130,A LINE OF HORSES ARE WALKING AROUND A RIVER,TRIOS THE BOT OF AN EMPYTI
10131,A PAINTING OF A ROW OF WHITE HORSES WALKING IN A LINE ALONG A STREAM,A PRISMAN O  OTE ASBOARD ANI ION THE STREET
10132,MANY HORSES WALKING ON A PATH NEAR A RIVER,ATIPIOF CITY  S A ICKA OTO 
10133,A SURFER WEARING RED AND BLACK SHORTS RIDES A WHITE SURF BOARD,A ABI OA STREET I SETAA PACE ANIFEL
10134,MAN IN SHORTS AND A TSHIRT SURFING IN THE OCEAN,ANOFSOT NAND PLICE ARE SITTING ON THE SIDE OF A 
10135,A YOUNG MAN RIDING A SURFBOARD ON A WAVE,A ITH A BI OSSE AECKI A BO WATER
10136,A MAN DODGES WAVES ON A SURF BOARD,APARKA TADEO ITH TAILS AN WIN
10137,A YOUNG MAN SURFING ON A SMALL PATCH OF ROUGH WATER IN THE OCEAN,A YOUNG MAN SURFING ON SMOWE AC FR PARKE RAN SEO
10138,A WOMAN STANDING ON A COBBLED STREET HOLDING A PINK UMBRELLA,TUC OFA SIGN ONE SID WITH INTI A
10139,THE WOMAN HOLDING AN UMBRELLA SMILES ON THE NARROW STREET BESIDE THE SIDEWALK,A WOMAN SITTING IN A PCE PO O AMTALLY TAE AI
10140,A WOMAN STANDS ON A COBBLESTONE WALKWAY CARRYING AN UMBRELLA,A DIRT OBLE WITH DICKS ON DISUCXI OA ATIONAN  ROAD
10141,A SMILING WOMAN STANDS OUTSIDE OF A BRICK BUILDING IN THE RAIN WHILE HOLDING AN UMBRELLA,AS A PAS A TETLE BO MAE A IT
10142,A WOMAN WITH A PURPLE UMBRELLA STANDS ON A BRICK STREET,AEBSH OF PURPLS ONE SAN AN PERSON SPACH AN PEE
10143,TWO MEN AND ONE WOMAN IN FRONT OF AN ELEPHANT,AOTO COTON OF OAN ER A
10144,THREE PEOPLE AND ONE IS PETTING AN ELEPHANT,ABA ONA BA TYCE ON A S
10145,THREE PEOPLE STANDING BY AN ELEPHANT BEHIND A FENCE,A BRI DOGE STANDING BY THE COLOR WITH ORANGE FLAGS
10146,A WOMAN PATS AN ELEPHANT AS A COUPLE MEN WATCH,TAKI OF OF THE PAN AN
10147,THREE PEOPLE STANDING NEXT TO A LARGE ELEPHANT,ISIA STANDING AST A RARKTIGE
10148,MAN IN APRON STANDING ON FRONT OF OVEN WITH PANS AND BAKEWARE,NEBS AS AN PPE ISOI OT NA TRET
10149,A MAN IS IN A KITCHEN MAKING PIZZAS,HE AS A MAN BO CACHETAN FIELD
10150,A BAKER IS WORKING IN THE KITCHEN ROLLING DOUGH,TON OSOT OPEN MONITAVS ON A A
10151,A TABLE WITH PIES BEING MADE AND A PERSON STANDING NEAR A WALL WITH POTS AND PANS HANGING ON THE WALL, APSES AND OTLOCK A IT OF ANGIMITY STEET
10152,A PERSON STANDING BY A STOVE IN A KITCHEN,STREETS ON A DAR WALK AND SEXIT I BUS
10153,A GROUP OF PEOPLE STANDING ON TOP OF A TENNIS COURT,SI OF TAS ON THE 
10154,A GROUP OF MEN TALK ON A TENNIS COURT,E TAY OF AN AN TILE WARLIKE COSIC ATE
10155,SOME PEOPLE STANDING ON A COURT WITH A RACKET,A PICE OF PE AOS WITTABLE TI ON A RA
10156,PEOPLE ARE TALKING ON A TENNIS COURT WHILE STANDING AT THE NET,AMOTA N BYCYCLE PROPEECIKR A ON
10157,A GROUP OF PEOPLE ON A TENNIS COURT,ATLYCA KATEBOARD IN TENNIS ON A DINE
10158,TOOLS ARE LYING IN A ROAD ON PIECES OF THICK WOOD,ATBOTO RALING AGANSES WRD OHER TREE
10159,SEVERAL TOOLS SIT ON THE WOOD BOUNDARIES OF A FIELD,SITY  DO SIT OF AN ARA BARRAGE OST ON A RAD
10160,A ROW OF WOODEN RAID WITH VARIOUS TOOLS ON THEM,A ASPINTURE TILE   PICTURE OF STI AFICER
10161,A ROW OF WOODEN BENCHES SITTING ON THE SIDE OF A ROAD,SOIN AKROND OF I I SIZE PA
10162,SEVERAL PIECES OF WOOD LINED UP NEAR A LOT WITH SEVERAL AXES AROUND,CRICTOR TACE HANG OPOCE A BESEALL SITIN E O OTOP  THE BAR
10163,PEOPLE PLAYING THE WII TOGETHER IN A ROOM,A FORST OF AT PACEA TRUCKS ARE GETER
10164,A GROUP OF YOUNG CHILDREN STANDING IN A ROOM NEXT TO EACH OTHER,A A ON OF SHIRI N AND AA T
10165,A GROUP OF YOUNG CHILDREN PLAYING WITH AN INTERACTIVE VIDEO GAME SYSTEM,MACATIC AND VESY AL N A DARK  A SUSIG
10166,SOME KIDS STANDING UP PLAYING WII WITH EACH OTHER,SNSTE ON T OTSIDE OF E APRO LITIN A DIRT ONBOAT
10167,SOME CHILDREN WHO ARE PLAYING VIDEO GAMES TOGETHER,TWO OF A BITE PATIN ON SA
10168,A DESK WITH TWO LAPTOPS AND A MONITOR,ASO ETON START IN TION IT
10169,A DESKTOP CONTAINING VARIOUS COMPUTERS MISSING THEIR SCREENS,CASYCOIN AN  S ON ATRECTEST TYCLES ON TRASETSECTION AN AINE
10170,THREE COMPUTERS WITHOUT SCREENS SIT ON A DESK,ATRY OF RE OKING ONTAST IDEO A
10171,A COMPUTER DESK IS FILLED WITH LAPTOP COMPUTERS,A LARGE AND WHITE REDICIS EXET ON THTOP O A READ SIDE OF ROAD
10172,THREE COMPUTERS SIT OPENED ON TOP OF THE DESK,SITTING ON A CROWD OT BY SOMCE TREET
10173,SCISSORS ARE NEXT TO A PIE CRUST IN A DISH,BUSES OTAN ONEXTAN O O AE BI
10174,A PIE SITTING IN A PAN ON TOP OF A TABLE NEXT TO A PAIR OF SCISSORS,ON TREATO IT BUS SININ E
10175,A PIE CRUST INSIDE A SPRING FORM PAN ON A WOODEN COUNTER, AN A STREET ONBONEN ON OT AUT
10176,A TIN WITH PIE CRUST IN THE BOTTOM,A POA HAS TOP SIGN ON THE TOP OF AN ICROD
10177,THERE IS A PIE CRUST INSIDE OF A PIE RING,A BUNCHE BIPACK A COMPUTER AN SOMO
10178,A WORKPLACE BREAK ROOM KITCHENETTE WITH REFRIGERATOR TWO MICROWAVE OVENS A TOASTER AND SINK,EUP NEXT TO PEOE A TE EX O A SURFAR
10179,A BREAK ROOM KITCHEN IS SHOWN WITH TWO MICROWAVES,A PLACE ON THE BICHESOA A PE OOTE POPE
10180,A KITCHEN THAT HAS A TILE FLOOR A REFRIGERATOR A MICROWAVE AND A TOASTER,A KITCHEN WITH AOI  REFRIGERATOR UNHIN THE BACK OF DOSER
10181,THE KITCHEN HAS A REFRIGERATOR TOASTER AND MICROWAVES, MAN SHOWCASES WET ONO OTERS ONPACK OF THE CONNECTION OF A PECIC COFFE
10182,A KITCHEN WITH A REFRIGERATOR A MICROWAVE AND A TOASTER,ITO TRUCKON INTEPED BY DE TRAL AN OUTSINEL
10183,A LARGE WHITE AND BLUE CLOCK TOWER SITTING OVER A ROOF, MAN ON ETT ON A PO OFFICEANI
10184,A WHITE CLOCK TOWER AT THE TOP OF A TILED BUILDING,A BICYCLE OF TOWERS ATTING SIDE ON IT
10185,A WHITE STEEPLE NEAR THE ROOF OF A NEIGHBORING BUILDING,A CIT STAT FON A CYCLIS ON A PA
10186,THE VIEW OF A TOP OF A BUILDINGS SPIRE SHOWING A SMALL CLOCK ON IT,ISTRO II A AN POC ORDERS AN A
10187,A SMALL WHITE TOWER OFF OF A TILED ROOF,A OTBOT  ASHONA
10188,PERSON WEARING A BLACK REEL BIG FISH TIE,MOE BIKRECTING WITH A SKI ON  S UPRELLA
10189,A PERSON STANDS AND SHOWS HIS TIE OFF,ITLE PERSON STANDS O TE ACISTEN IDON
10190,A MAN WEARING A WHITE SHIRT AND TIE STANDING IN A ROOM, TE BIKEA IT ON O  OTAR
10191,A GUY WEARING A TIE HAS HIS HANDS IN HIS POCKETS,A TIE AT I INAC ISMATCE O AES
10192,A DECORATED NECK TIE SAYING REEL BIG FISH,IT A LOT OF TTEIS
10193,A BROWN TEDDY BEAR LYING ON SAND WITH A HAT,ROWN  PICTURE LINE ON STAR INA
10194,A TEDDY BEAR LAYS PARTIALLY COVERED WITH SAND,TYC STEXTEATURS ARE KIN DOWN O
10195,A TEDDY BEAR THAT HAS BEEN BURIED IN THE SAND,E TO BIRTAN AS  VERY TOASTY ON  E RA
10196,A POOR LITTLE TEDDY BEAR SMASHED AND COVERED WITH DIRT,A BOTY FONA O TOP ON  STREET BOTY BES FYBES
10197,A STUFFED TEDDY BEAR COVERED IN DIRT ON THE GROUND,A STUFFED TEDDY BEAR COVERED IN DIRT 
10198,MAN HOLDING A BAG AND A HALF IN THE SHAPE OF AN UMBRELLA, ITEMS ARCHED ITL OFA MARK OTIN
10199,A MAN WITH AN UMBRELLA HAT STANDS NEXT TO ANOTHER MAN,A SEAOFA BUSION WI ATAN STETS OF MAT
10200,A COUPLE OF GUYS STANDINGOUTSIDE IN THE SUN TALKING TO EACH OTHER,OTHEBACK OF A BLAD BARKS BALINGST AOA NIGHT
10201,A COUPLE OF MEN STANDING NEXT TO EACH OTHER ON A TENNIS COURT,A P ON PU ITING STADION A TI 
10202,TWO PEOPLE STANDING HOLDING BAGS AND WEARING HATS,POS  BUS TES ON AT E
10203,A WOMAN SITTING INSIDE OF A OPEN SUITCASE,A TETLE BUS S ARNANFIELING APON A NASSYTE
10204,A GIRL WITH A BLACK EYE AND PIG TAILS SITS IN A SUITCASE,A KITE FILLS IN ALOC IECTO SIX MESONONIT
10205,A WOMAN WITH MAKEUP BRUISES IS IN A SUITCASE,GEOF BEEN SITTNG ON A TAB
10206,A FEMALE IN A BLACK SHIRT IS IN A SUITCASE,PICTUR    S ES O
10207,A WOMAN WITH A MARKING UNDER HER EYE EMERGING FROM A SUIT CASE,DAIS ON A BOTACHING  SMAOS
10208,A PERSON ON A MOTORCYCLES DRIVING PAST A GROUP OF PEOPLE BEHIND A FENCE,AONA PARKITH A TAT ON  TRAN
10209,A PERSON ON A MOTOR BIKE ON A ROAD,ASTEBE CE ATI ON A SIDEWAY
10210,A PERSON ON A MOTOR BIKE TRAVELS AROUND A SHARP CORNER,OFA BITON QUIET IN TE FOD
10211,A RIDER DRESSED IN WHITE RIDING A MATCHING WHITE MOTORCYCLE, E LIER DESKS ON A LOT OF  STRECTLY  STETO
10212,A GUY ON A MOTORCYCLE WITH SOME PEOPLE WATCHING,ASAS DO NOT SE CH ALONGIN OBJECT
10213,HORSES AND JOCKEYS RUNNING ON A RACING TRACK,AXTY TREE DACK IN A STTS ON GRASSS TOTE PROETE
10214,A COUPLE OF MEN RACING HORSES NEXT TO EACH OTHER,PASSE A JEVERAL INDESTRAAL WAR ONTE
10215,HORSES RACING ON A DIRT TRACK WITH FLOWERS AROUND THE SCOREBOARD,A OPOTER TA A BISTOI NEX OTE TET
10216,TWO JOCKEYS RIDE THEIR HORSES IN A RACE AT THE TRACK,STRES IT A HORANGE OF ARTA ON SIN O
10217,HORSES RACING ON A DIRT TRACK AT A RACE TRACK,PERSONA CLOUD STRIKE T IESIZING ONI
10218,A CLOCK AND A SPOON ATOP A COMMERCIAL BUILDING,A PILE OF PEOPLE  AA  FASY FIE INE 
10219,A LARGE CLOCK MOUNTED TO THE SIDE OF A BUILDING,ATAIN NEXT TO THE SIDEWOP SOMETHING
10220,A CLOCK ON A BUILDING THAT SAYS 825,S ON A TABLE LETE N E STREEAOTHER TI
10221,A BIG CLOCK SITS ON THE SIDE OF A BUILDING, TRUCKS AN A OKEN A DESTA
10222,A ANALOGUE CLOCK IS PLACES NEXT TO A SIGN,ANA O PORK IN A CT STSTR WIT  S ANSTAR
10223,THIS LIVING ROOM HAS ALL WHITE COUCHES AND A FLAT SCREEN TV,KITES IT SITTING ON A CE ETCF IGH
10224,A LIVING ROOM FILLED WITH FURNITURE AND DECOR,A SMA BUS IS ON CATES CES ON  THE STREET
10225,A DEN WITH A COUCH OTTOMAN TELEVISION AND WINDOWS,AMOT OFS ATCRAFT ON CROSS SON SEVERAL FIRES
10226,VIEW OF A LIVING ROOM WITH A SLOPED CEILING OVER THE WINDOWS,A SNAL GIRL HIDES OS A SKBOARD ANTOGETHER EVEA SPEE FRONT
10227,A ROOM WITH A COUCH AND A TV IN IT,S OUT IND MAKES A FAC ON IT CYCE A
10228,THE REFLECTION OF A MAN TAKING A PICTURE IN A MIRROR,T CAAN IN A CO MANA
10229,A MAN TAKES HIS PICTURE USING THE BATHROOM MIRROR,A AAISPOSPL LIGHT ING ON LINEE
10230,A MAN TAKING A PICTURE OF HIMSELF IN A MIRROR,ATIK IS A MANTO ENSIN
10231,A YOUNG MAN TAKES A PICTURE OF HIMSELF IN THE MIRROR,TMATE TRACK ACTIR TOSING A MA DICKO ID
10232,A MAN WEARING A HAT WHILE STANDING IN FRONT OF A BATHROOM MIRROR,A PASSEN ASE STREET OF TWO PASSES NEK TO NAN POCI ONE TANE
10233,A CABINET WITH SEVERAL DIFFERENT ITEMS THAT HAVE PRICE TAGS ON THEM,AR OF PIZZA O ASIN ON A OSNIN TE
10234,A SHELF OF ANTIQUE POTTERY IN AN ANTIQUE STORE,TWO STOT ARKERS SET ON A GENTLEMEN DEN SITIN
10235,A CABINET WITH VASES POTS BOWLS CUPS AND OTHER CHINA,A AOF MAT OUI ON A STREET
10236,A WOODEN SHELF FILLED WITH LOTS OF GLASS POTS AND PLATES,A SONBER WITH THREE CLOCK RAND A  OTS NHAND FLOWERS OF IT
10237,A SHELF THAT HAS A BUNCH OF GLASS ITEMS ON IT,CHEKY FIRE IN E HI OF FLIS I ATTACHN ET TO B
10238,MEN IN BLUE WITH HATS ARE RIDING ELEPHANTS,AWE ET RIT ONA CENSIC TERE
10239,A LARGE GROUP OF PEOPLE RIDING ON TOP OF SOME ELEPHANTS,PARG PAPER OE MAKES A FENT AN I CYCLE
10240,A GROUP OF MEN RIDING ON THE BACKS OF SMALL ELEPHANTS,A SID I AN ON A CAST DITOT O RAMP
10241,BOYS WITH WIDE HATS ARE RIDING ELEPHANTS ON THE DIRT,SON TAKS AN BLACKA MOTN AIKA AS A SPIN IN FRONT OFET
10242,A GROUP OF ELEPHANTS BEING RIDDEN BY PEOPLE WEARING BLUE,AAG  CLOS TA
10243,PLUMS AND BANANAS ARE IN A GLASS BOWL,A LARGE TRACKIC OF BANANAS  I PEA AN A SIGN ON IT
10244,A CLEAR GLASS BOWL WITH BANANAS AND PLUMS IN IT,A O TATING I IN A CIT
10245,BANANAS AND PLUMS SITTING IN A BOWL ON THE A TABLE,TOP OF A CIGNAL AILEPHONE OF AN OTACK
10246,THE FRUIT IS PLACED IN A BOWL OUT IN THE OPEN TO BE EATEN, SCRACHES A PAL O O OV WOMAN PLAKES A KITE
10247,A GLASS BOWL FILLED WITH PRUNES AND BANANAS,CLOSPO OF DU STATA PIECES OF PRODICIN 
10248,A BOY HITTING A TENNIS ALL WITH A RACQUET,AOTHER ENGE O I INA BUS E IT RECKE TEN
10249,A YOUNG BOY TAKING A SWING AT A TENNIS BALL, MAN ACOUDI BOT OF SEVERAL HIPOTACTED O
10250,A YOUNG MAN HITTING A BALL WITH A RACQUET,OSANES ARE ST ON  POVI OJEIN ABER
10251,A LITTLE BOY WITH A RED BASEBALL CAP PLAYING TENNIS,ON GROUP OF PIPERENT TETS OF CAR FAN ON SEL
10252,A BOY IS HITTING A TENNIS BALL ON A TENNIS COURT,A SAT THE UNTOP OF IT  SOMEPACE
10253,A BLACK CAT POSING IN FRONT OF MOTORCYLE,XTRESS BETE HELENTOC ARBAGE WITOTPO
10254,A BLACK CAT STANDING IN FRONT OF A MOTORCYCLE,A KIT STARES AT SON O OTAN
10255,A CAT WALKS NEXT TO A MOTORCYCLE ON A SIDEWALK,TVISES SENE WITH OTHER MERSON ON O OF E CITY
10256,A BLACK CAT MEANDERS UP THE WALKWAY IN FRONT OF A MOTORCYCLE IN FRONT OF A HOUSE,PATCHE WHERE A PICOMANE S
10257,A BLACK CAT WITH ARCHED BACK WALKING PAST A MOTORCYCLE,TO TOF OAN O ARE CAVER IT ATER ETN
10258,A BLUE SIGN POINTS THE WAY TO THE ROAD,O PIBLIC TENNIS THAT SER AIT ATTE
10259,A BLUE TRAFFIC SIGN SITTING ON TOP OF A POLE,N ON ETRACHIC SIGNS AON TOP BY  OES AN A PATE
10260,A SIGN THAT MIGHT READ PARKING HERE WHERE BICYCLES ARE PARKED, SIGN PASTIN A LARGE ORA AT RIE PANTE
10261,THE BIKES ARE ALL PARKED BESIDE THE SIGN,A BIKEWALL AR E ITON A TR
10262,A ONE WAY SIGN WITH A YELLOW BLINKING LIGHT ON TOP,RISBED PTRA P THAT IS ONOSTP AN TIX ATHER OMPAN
10263,A PERSON HOLDING UP A CHOCOLATE DOUGHNUT WITH A FACE DRAWN ON IT,SIXPKER ON  TI WITI  TA ON TE HOSTAND
10264,A PERSON HOLDING A COOKIE WITH ICING THAT HAS ONE OF ITS ARMS BITTEN OFF,THER ICES HAS O AT E SPORT ITTES
10265,A PERSON HOLDING UP A TASTY LOOKING TREAT,FE KITES IT ABAK AND TRAN
10266,A MAN HOLDING UP WHAT APPEARS TO BE A CHOCOLATE DESERT,STF TO COPER WIT OT BITER TE MALL TIGESEVERAL DISTRENT
10267,A PERSON HOLDS AN ODDLY SHAPED COOKIE IN FRONT OF THE CAMERA,PERSON OS OUTWA CABE OOKING FLOT OF THE CAMERA
10268,THIS TRAINS STATION HAS A WHITE BUILDING IN THE BACKGROUND,EES SET ON A WHITE AN SETAAT
10269,A SILVER TRAIN SITTING NEXT TO A FOREST NEXT TO A TALL BUILDING,A ON ITTAA STREET OF A INA A
10270,A WHITE TRAIN IS COMING DOWN SOME METAL TRACKS, WHITE BUNCHES TAT I A AS OF A TI PATET
10271,THE COMMUTER TRAIN IS HEADED TOWARD THE TALL BUILDING, BUTCOUP OF THE FITRACT A OR O BICYCLE
10272,A TRAIN ON A TRACK NEAR MANY TREES,A TRAIN AN A TRACK NAR MANY PREE
10273,A ROOM WITH A CHAIR COUCH MIRROR AND LAMP,AR WITH A MARRI PAIR OF CISSOR AN PERA W
10274,A RED COUCH NEXT TO A BROWN CHAIR IN A LIVING ROOM,A  BIKE SITS NEXT TO A GROUN SIDE OSIN PAT ON O TH RET
10275,A LIVING ROOM FILLED WITH FURNITURE AND DECOR,A DIFE WOK DOCKER STREC AN ECTIC RIT
10276,A LIVING ROOM WITH A RED SOFA AND A CHAIR,ELEPANRED IE ON A DIR BEAD
10277,THIS IS A PICTURE OF A WELL DECORATED ROOM,ASE POBLIC TRAVITION AREDIDED ON AXERTO OA
10278,A PASSENGER JET IS FLYING OVER SOME TREES,A BAK APING A TE TOE SE PRIS
10279,AERIAL VIEW OF AN AIRPLANE ASCENDING IN TO THE SKY,A OTECTORAL TEE RAFSITITON IS ENGAGE IT O GASKIS WI ET ON THE TOP
10280,AN AIRPLANE FLYING IN THE SKY OVER SOME TREES, TARIS TUCPED ON A BLASOP AT NIGHT
10281,VIEW OF JET AIRLINER TAKING OFF OVER TREE TOP,A WIT JECKER TAKING OFF OF A SETA
10282,GREY PLANE TAKING OFF ABOVE SOME GREEN VEGETATION, TS TOPIS LIN R AN TON STREET
10283,A MAN IN WHITE SHORTS JUMPING IN THE AIR TO CATCH A GREEN FRISBEE,A DINE SIRSING IN A I EN
10284,A MAN GETS AIR CATCHING THE FRISBEE NEAR THE WATER,A BACT BEAR HAT IS SOT IN E  A SURFECACPICTURE OF DIRE OGICE
10285,A MAN IS PLAYING WITH A GREEN FLYING DISK,A SET OF BAN POTE SECTION
10286,MAN IN AIR CATCHING FRISBEE AT BEACH NEAR OCEAN,A TREI CONTO  BASTA A A 
10287,A PERSON JUMPS IN THE AIR AND CATCHES A FRISBEE AT THE BEACH,A LAT WITH BIRDS ANE KEP SOWING HAI TE OSA NOP IN A MARK
10288,A MAN FIXING A TOILET IN A BLACK AND WHITE PHOTO,OTIN A  ON STREE
10289,A MAN ATTEMPTING TO LIFT UP A TOILET OFF THE FLOOR, OOCOK  AN OPATE OF ENGINE 
10290,A MAN WEARS GLOVES AS HE INSTALLS A TOILET, MAN TATS LOK I EX DOWN N ATRECTROC TRACK
10291,A MAN IS KNEELING AND HOLDING ON TO A TOILET,TI PETL ON THE TRET
10292,A YOUNG MAN BENDING NEXT TO A TOILET,TYPE A JSPS ON E TAT
10293,SEVERAL PICTURES OF FOOD ON A TABLE AT A RESTAURANT,STAFPING ALL DOS NA ADY PITE
10294,SEVERAL PICTURES OF ASIAN STYLE DISHES AND IN THE MIDDLE A PERSON IS EATING,U AN TYLIN THE MIDDLE OFA SISOF SPAKE
10295,A COLLAGE OF PHOTOS WITH MANY PLATES OF FOOD,FAR PARKED  PAO SHOWSIN A
10296,ASSORTMENT OF FINISHED MEALS DISPLAYED ON A TABLE,ASTER SIN ERSIN ISPLAY WER  CANDICEN AND A SPEEK
10297,A MULTITUDE OF PICTURES OF ASIAN CUISINE,TAKING PICTURE BEHANE  A VIEW OF THE PAS
10298,A PARADE OF PEOPLE IJ COSTUMES WITH UMBRELLAS,AMAT AT ONSPASSURVE A COSTUME WITH A LOT O CHAIR
10299,YOUNG PEOPLE DRESSED IN COSTUME CARRY BLACK UMBRELLAS,OPEDETION OE TITS I  IISENT
10300,A GROUP OF BOYS WEARING BLACK AND RED UNIFORMS AND BLACK BOOTS CARRIES BLACK UMBRELLAS,A PASSAGE OFO OF PAR PATES AN RESS  CONDY ST
10301,SEVERAL MEN IN COSTUME GATHER TOGETHER UNDER THEIR UMBRELLAS,STER SO BIE CL
10302,COSTUMED PERFORMERS DANCE IN UNISON WITH OPENED UMBRELLAS,A EHIEN OFFICEN I ON A AUA  A SOT
10303,AN ELEVATED SUBWAY TRAIN IN A MAJOR CITY ON A SUNNY DAY, ON CUNC IN RE EXHITMENT ORP
10304,A TRAIN THAT IS GOING OVER A BRIDGE OVERLOOKING THE CITY,A TRAIN THAT IS GOING OFF TE BRIDGE TE SITTINFRONT
10305,A TRAIN TURNS ON THE TRACKS IN A DIFFERENT DIRECTION,COSESIN FRONT OF A BAT OF APAKEE
10306,A TRAIN THAT IS GOING THROUGH A CITY,INE ETA AL
10307,A TRAIN RIDING ALONG A GROUP OF TRAIN TRACKS,OPE I ATI ON E WINE OINNY ON BAD
10308,A MAN LOOKING BEHIND WHILE SKATING ON THE SNOW,AA PLANISTER OF A POTYCIC RID
10309,A PERSON IS RIDING DOWN A HILL ON A SNOWBOARD,NEXT TO TRICKIN O SABOL OFFICIARN AFAN
10310,A MAN SNOW BOARDING WITH SNOW GEAR ON,A TOP OF AS AND OK RISS DOWN A RIDE
10311,A MAN SNOWBOARDS DOWN A SNOWY HILL, QARE BUS  SOM OBON IN THE FRATF IT
10312,A PERSON WEARING A HELMET AND GOGGLES RIDING A SNOWBOARD DOWN THE SLOPES,ALL PATATE OF PATS AEN  OTE SIN
10313,A GREAT SHOT OF A VERY NICE AND LARGE CITY SOMEWHERE, E ACAPESENACO H CONNICTION OF A KEYBAR
10314,A RIVER IS SEEN FROM AFAR AND THE RIVER IS NEXT TO A CITY THAT FEATURES OLD BUILDINGS,A PERSON ISOI  CHOPPE LOE ONA LARGE PIT TLUCT
10315,A TALL TOWER WITH A CLOCK ON TOP WITH BUILDINGS NEAR BY,AIRPORT  VN SURF CLOCKS OACKO  THE PICTURE FO
10316,BIG BEN TOWERING OVER THE CITY OF LONDON ENGLAND, TAR  MEN AN VESITE ON IT
10317,AN AERIAL VIEW OF THE CITY OF LONDON ON A CLOUDY DAY, A E ON A COSE OFA LOT CITY AT ATON
